timestamp,datetime,label,door_open,sigma_co2,sigma_temp,scd_co2,scd_temp,scd_hum,bme_temp,bme_hum,bme_pres,bme_gas
1767035036.073537,2025-12-29T20:03:56.529261,Mandarine,0,-1.51,-0.11,394,13.48,53.4,10.95,72.25,948.28,136496
1767035038.0736237,2025-12-29T20:03:58.530775,Mandarine,0,0.13,-0.11,394,13.47,53.39,10.95,72.27,948.28,137819
1767035040.0736885,2025-12-29T20:04:00.529425,Mandarine,0,1.73,0.63,395,13.45,53.4,10.96,72.25,948.28,136935
1767035042.0737605,2025-12-29T20:04:02.529453,Mandarine,0,0.1,-0.12,395,13.47,53.42,10.96,72.26,948.28,137931
1767035044.073879,2025-12-29T20:04:04.531074,Mandarine,0,0.1,-0.11,395,13.45,53.42,10.96,72.25,948.28,138042
1767035046.0739634,2025-12-29T20:04:06.529738,Mandarine,0,0.1,-0.11,395,13.47,53.41,10.96,72.25,948.28,137708
1767035048.0740397,2025-12-29T20:04:08.529825,Mandarine,0,0.08,-0.11,395,13.47,53.37,10.96,72.26,948.28,138603
1767035050.074144,2025-12-29T20:04:10.531239,Mandarine,0,0.08,-0.11,395,13.45,53.39,10.96,72.24,948.28,138828
1767035052.0742223,2025-12-29T20:04:12.530037,Mandarine,0,0.05,-0.1,395,13.45,53.37,10.96,72.24,948.28,139395
1767035054.0742877,2025-12-29T20:04:14.530087,Mandarine,0,0.05,-0.1,395,13.45,53.4,10.96,72.25,948.28,139737
1767035056.0743892,2025-12-29T20:04:16.531673,Mandarine,0,1.68,-0.09,396,13.45,53.4,10.96,72.23,948.29,141124
1767035058.0744665,2025-12-29T20:04:18.530292,Mandarine,0,0.0,-0.09,396,13.47,53.38,10.96,72.23,948.28,140543
1767035060.0745306,2025-12-29T20:04:20.530334,Mandarine,0,0.0,-0.09,396,13.45,53.4,10.96,72.21,948.28,141007
1767035062.0746384,2025-12-29T20:04:22.531947,Mandarine,0,0.0,-0.09,396,13.45,53.4,10.96,72.24,948.28,141241
1767035064.0747163,2025-12-29T20:04:24.530539,Mandarine,0,-0.03,0.67,396,13.47,53.38,10.97,72.24,948.28,141358
1767035066.0747964,2025-12-29T20:04:26.383514,Mandarine,0,0.0,0.0,,,,10.97,72.2,948.27,141710
1767035068.0749004,2025-12-29T20:04:28.532056,Mandarine,0,-0.03,-0.1,396,13.45,53.4,10.97,72.22,948.27,143377
1767035070.07498,2025-12-29T20:04:30.530722,Mandarine,0,-1.7,-0.09,395,13.47,53.36,10.97,72.21,948.27,142658
1767035072.0750496,2025-12-29T20:04:32.530744,Mandarine,0,1.64,-0.09,396,13.48,53.38,10.97,72.22,948.27,142658
1767035074.0751436,2025-12-29T20:04:34.532105,Mandarine,0,-0.03,-0.09,396,13.45,53.42,10.97,72.22,948.27,143136
1767035076.075227,2025-12-29T20:04:36.530966,Mandarine,0,-1.7,-0.09,395,13.47,53.38,10.97,72.2,948.27,144469
1767035078.0752888,2025-12-29T20:04:38.531428,Mandarine,0,-0.03,-0.09,395,13.45,53.42,10.97,72.22,948.28,143860
1767035080.0754004,2025-12-29T20:04:40.532501,Mandarine,0,-0.03,-0.09,395,13.45,53.36,10.97,72.2,948.27,145083
1767035082.0754766,2025-12-29T20:04:42.531268,Mandarine,0,-0.03,-0.09,395,13.47,53.39,10.97,72.2,948.28,144591
1767035084.0755491,2025-12-29T20:04:44.531301,Mandarine,0,-0.03,-0.08,395,13.47,53.4,10.97,72.21,948.27,145330
1767035086.0756571,2025-12-29T20:04:46.532957,Mandarine,0,-0.03,-0.08,395,13.47,53.4,10.97,72.2,948.27,145702
1767035088.075737,2025-12-29T20:04:48.531627,Mandarine,0,-0.03,-0.08,395,13.47,53.38,10.97,72.2,948.28,144591
1767035090.0758126,2025-12-29T20:04:50.531657,Mandarine,0,1.64,-0.08,396,13.45,53.38,10.97,72.2,948.28,145578
1767035092.07592,2025-12-29T20:04:52.533146,Mandarine,0,-0.05,-0.08,396,13.45,53.39,10.97,72.19,948.29,145702
1767035094.0759966,2025-12-29T20:04:54.531795,Mandarine,0,-0.05,-0.07,396,13.48,53.44,10.97,72.19,948.29,146327
1767035096.0760713,2025-12-29T20:04:56.531903,Mandarine,0,-1.76,0.72,395,13.44,53.4,10.98,72.19,948.28,146327
1767035098.0761654,2025-12-29T20:04:58.533295,Mandarine,0,-1.68,-0.08,394,13.45,53.43,10.98,72.19,948.29,146704
