timestamp,datetime,label,door_open,sigma_co2,sigma_temp,scd_co2,scd_temp,scd_hum,bme_temp,bme_hum,bme_pres,bme_gas
1766975197.0745013,2025-12-29T03:26:37.530237,Raum,0,0.51,-0.33,901,24.62,37.37,22.63,44.77,948.91,152335
1766975199.074584,2025-12-29T03:26:39.530333,Raum,0,0.49,-0.32,905,24.6,37.56,22.63,44.7,948.91,151793
1766975201.0746965,2025-12-29T03:26:41.531972,Raum,0,1.64,0.34,916,24.62,37.64,22.64,44.75,948.91,151793
1766975203.074775,2025-12-29T03:26:43.530548,Raum,0,-0.41,-0.32,915,24.63,37.72,22.64,44.82,948.9,151793
1766975205.0748575,2025-12-29T03:26:45.530592,Raum,0,1.74,-0.32,927,24.63,37.71,22.64,44.86,948.91,151928
1766975207.0749688,2025-12-29T03:26:47.532169,Raum,0,1.54,0.36,938,24.64,37.68,22.65,44.81,948.91,152199
1766975209.0750504,2025-12-29T03:26:49.530887,Raum,0,2.29,-0.32,954,24.64,37.71,22.65,44.82,948.91,151121
1766975211.0751343,2025-12-29T03:26:51.530937,Raum,0,-0.16,-0.31,955,24.67,37.8,22.65,44.87,948.92,151793
1766975213.0752435,2025-12-29T03:26:53.532245,Raum,0,0.61,0.36,961,24.67,37.79,22.66,44.91,948.92,151389
1766975215.0753274,2025-12-29T03:26:55.531137,Raum,0,0.9,-0.31,969,24.66,37.83,22.66,44.97,948.92,151255
1766975217.075395,2025-12-29T03:26:57.531247,Raum,0,-0.55,-0.31,968,24.7,37.7,22.66,45.04,948.92,151255
1766975219.0754988,2025-12-29T03:26:59.532754,Raum,0,0.55,-0.3,974,24.68,37.45,22.66,45.1,948.93,151121
1766975221.0755754,2025-12-29T03:27:01.531402,Raum,0,0.2,0.38,978,24.67,37.44,22.67,45.07,948.92,151524
1766975223.0756345,2025-12-29T03:27:03.531453,Raum,0,-0.51,-0.3,978,24.71,37.64,22.67,45.04,948.91,150854
1766975225.0757546,2025-12-29T03:27:05.533083,Raum,0,-0.52,-0.29,978,24.73,37.68,22.67,45.11,948.91,150721
1766975227.0758321,2025-12-29T03:27:07.531599,Raum,0,-0.54,-0.29,978,24.74,37.57,22.67,45.19,948.9,150854
1766975229.0759137,2025-12-29T03:27:09.384622,Raum,0,0.0,0.0,,,,22.67,45.17,948.9,150854
1766975231.0760226,2025-12-29T03:27:11.623890,Raum,0,-0.77,-0.28,977,24.73,37.45,22.67,45.13,948.9,150987
1766975233.076101,2025-12-29T03:27:13.384785,Raum,0,0.0,0.0,,,,22.67,45.05,948.91,151658
1766975235.0761828,2025-12-29T03:27:15.531887,Raum,0,0.12,0.4,981,24.75,37.66,22.68,45.01,948.91,150987
1766975237.0762954,2025-12-29T03:27:17.533515,Raum,0,-0.61,-0.28,981,24.77,37.66,22.68,45.06,948.92,150455
1766975239.0763724,2025-12-29T03:27:19.532075,Raum,0,-0.03,-0.27,984,24.77,37.63,22.68,45.15,948.91,150588
1766975241.0764487,2025-12-29T03:27:21.532180,Raum,0,0.33,-0.26,989,24.74,37.81,22.68,45.29,948.91,150190
1766975243.0765538,2025-12-29T03:27:23.533701,Raum,0,-0.39,-0.26,990,24.81,37.79,22.68,45.41,948.91,149532
1766975245.0766356,2025-12-29T03:27:25.532347,Raum,0,-0.37,0.43,991,24.83,37.75,22.69,45.55,948.91,149795
1766975247.076712,2025-12-29T03:27:27.532444,Raum,0,0.01,-0.25,994,24.84,37.75,22.69,45.69,948.91,149663
1766975249.0768273,2025-12-29T03:27:29.534035,Raum,0,-0.6,-0.25,994,24.87,37.85,22.69,45.76,948.91,148880
1766975251.0769053,2025-12-29T03:27:31.532710,Raum,0,-0.21,-0.24,996,24.86,37.78,22.69,45.77,948.9,148880
1766975253.0769863,2025-12-29T03:27:33.532834,Raum,0,-0.27,-0.24,998,24.88,37.68,22.69,45.76,948.89,149401
1766975255.0771074,2025-12-29T03:27:35.534271,Raum,0,-0.26,-0.24,1000,24.84,37.5,22.69,45.78,948.89,149663
1766975257.0771873,2025-12-29T03:27:37.532974,Raum,0,-0.46,-0.23,1001,24.88,37.59,22.69,45.72,948.91,150190
1766975259.0772707,2025-12-29T03:27:39.533131,Raum,0,-0.88,0.45,1000,24.95,37.69,22.7,45.67,948.9,149795
1766975261.077384,2025-12-29T03:27:41.534702,Raum,0,-0.71,-0.23,1000,24.93,37.74,22.7,45.64,948.91,150058
1766975263.077451,2025-12-29T03:27:43.533265,Raum,0,-0.95,-0.23,999,24.95,37.79,22.7,45.58,948.91,149532
1766975265.0775194,2025-12-29T03:27:45.533334,Raum,0,-0.28,-0.23,1001,24.97,37.73,22.7,45.62,948.9,148621
1766975267.0776303,2025-12-29T03:27:47.534930,Raum,0,-0.56,-0.22,1002,24.94,37.68,22.7,45.76,948.9,148880
1766975269.077712,2025-12-29T03:27:49.533528,Raum,0,-0.81,0.47,1002,24.99,37.63,22.71,45.84,948.91,148621
1766975271.07779,2025-12-29T03:27:51.386477,Raum,0,0.0,0.0,,,,22.71,46.01,948.91,148491
1766975273.0778916,2025-12-29T03:27:53.534765,Raum,0,-0.36,-0.22,1004,24.99,37.64,22.71,46.23,948.9,147338
1766975275.077977,2025-12-29T03:27:55.533737,Raum,0,-0.36,0.47,1006,24.99,37.76,22.72,46.41,948.89,147211
1766975277.0780551,2025-12-29T03:27:57.533793,Raum,0,-0.82,-0.22,1006,24.98,37.81,22.72,46.52,948.89,147592
1766975279.0781617,2025-12-29T03:27:59.535169,Raum,0,-0.07,-0.22,1009,24.99,38.04,22.72,46.54,948.9,147465
1766975281.0782366,2025-12-29T03:28:01.533935,Raum,0,-0.06,0.48,1012,24.98,38.32,22.73,46.47,948.89,147720
1766975283.0783193,2025-12-29T03:28:03.534020,Raum,0,0.2,-0.21,1016,24.98,38.68,22.73,46.46,948.89,148362
1766975285.078431,2025-12-29T03:28:05.535365,Raum,0,0.27,-0.21,1020,24.97,38.77,22.73,46.47,948.9,147338
1766975287.078504,2025-12-29T03:28:07.534309,Raum,0,3.51,-0.2,1036,25.03,38.79,22.73,46.54,948.89,147592
1766975289.078584,2025-12-29T03:28:09.534317,Raum,0,12.18,-0.2,1089,25.08,38.87,22.73,46.54,948.89,147848
1766975291.078693,2025-12-29T03:28:11.535941,Raum,0,2.38,0.49,1111,25.13,39.0,22.74,46.52,948.89,147338
1766975293.078771,2025-12-29T03:28:13.534561,Raum,0,2.61,-0.2,1136,25.11,38.9,22.74,46.56,948.89,147084
1766975295.078836,2025-12-29T03:28:15.534667,Raum,0,0.88,-0.2,1148,25.13,38.69,22.74,46.65,948.89,146327
1766975297.0789373,2025-12-29T03:28:17.536000,Raum,0,0.01,-0.18,1153,25.14,38.59,22.74,46.7,948.89,147338
1766975299.0790145,2025-12-29T03:28:19.534815,Raum,0,-0.35,0.51,1155,25.14,38.44,22.75,46.66,948.89,147592
1766975301.0790966,2025-12-29T03:28:21.534938,Raum,0,0.13,-0.2,1161,25.15,38.29,22.75,46.62,948.89,147976
1766975303.0792065,2025-12-29T03:28:23.536457,Raum,0,-0.59,-0.18,1161,25.15,38.11,22.75,46.55,948.89,147976
1766975305.079283,2025-12-29T03:28:25.535113,Raum,0,0.02,-0.18,1166,25.13,38.06,22.75,46.51,948.89,147720
1766975307.0793571,2025-12-29T03:28:27.535142,Raum,0,0.01,-0.18,1171,25.11,38.06,22.75,46.54,948.89,147211
1766975309.0794594,2025-12-29T03:28:29.536571,Raum,0,-1.2,-0.17,1166,25.13,38.11,22.75,46.56,948.89,147720
1766975311.0795155,2025-12-29T03:28:31.388206,Raum,0,0.0,0.0,,,,22.75,46.52,948.89,147592
1766975313.0795934,2025-12-29T03:28:33.626118,Raum,0,-0.8,0.52,1164,25.13,38.16,22.76,46.46,948.89,147465
1766975315.079727,2025-12-29T03:28:35.389866,Raum,0,0.0,0.0,,,,22.76,46.47,948.89,147338
1766975317.0798,2025-12-29T03:28:37.535531,Raum,0,-0.92,-0.17,1161,25.15,38.14,22.76,46.52,948.89,147211
1766975319.0798767,2025-12-29T03:28:39.535572,Raum,0,-0.56,-0.17,1161,25.18,38.05,22.76,46.61,948.89,146453
1766975321.079983,2025-12-29T03:28:41.537082,Raum,0,-0.78,-0.16,1159,25.18,38.03,22.76,46.72,948.88,146578
1766975323.080072,2025-12-29T03:28:43.535857,Raum,0,-0.64,0.54,1158,25.2,38.05,22.77,46.82,948.89,146831
1766975325.080156,2025-12-29T03:28:45.535878,Raum,0,-0.99,-0.16,1154,25.22,38.01,22.77,46.81,948.89,146831
1766975327.080257,2025-12-29T03:28:47.536983,Raum,0,-0.96,-0.16,1150,25.27,37.95,22.77,46.77,948.9,146578
1766975329.080339,2025-12-29T03:28:49.536054,Raum,0,-0.59,-0.16,1149,25.22,37.96,22.77,46.77,948.91,146578
1766975331.0804222,2025-12-29T03:28:51.536142,Raum,0,-0.58,-0.16,1148,25.24,38.04,22.77,46.89,948.9,145827
1766975333.080538,2025-12-29T03:28:53.538890,Raum,0,-0.33,-0.15,1149,25.2,37.97,22.77,46.91,948.9,145702
1766975335.0806184,2025-12-29T03:28:55.536431,Raum,0,-0.33,-0.15,1150,25.21,38.09,22.77,46.96,948.89,146202
1766975337.080703,2025-12-29T03:28:57.536533,Raum,0,-0.55,0.55,1149,25.22,38.19,22.78,46.99,948.89,146578
1766975339.0808065,2025-12-29T03:28:59.537995,Raum,0,-0.64,-0.15,1147,25.22,38.17,22.78,47.02,948.89,145702
1766975341.0808635,2025-12-29T03:29:01.536648,Raum,0,-0.5,-0.15,1146,25.24,38.13,22.78,46.94,948.89,146202
1766975343.0809422,2025-12-29T03:29:03.536755,Raum,0,-0.97,-0.15,1141,25.24,37.97,22.78,46.9,948.9,146327
1766975345.0810432,2025-12-29T03:29:05.538015,Raum,0,-0.23,-0.14,1142,25.27,38.09,22.78,46.86,948.91,146202
1766975347.0811157,2025-12-29T03:29:07.536919,Raum,0,-0.69,-0.14,1139,25.3,38.12,22.78,46.88,948.91,146704
1766975349.0811934,2025-12-29T03:29:09.537013,Raum,0,-0.57,0.57,1137,25.31,38.16,22.79,46.97,948.92,146453
1766975351.0812967,2025-12-29T03:29:11.538285,Raum,0,-0.44,-0.15,1136,25.28,38.08,22.79,46.99,948.91,146077
1766975353.0813737,2025-12-29T03:29:13.390070,Raum,0,0.0,0.0,,,,22.79,46.98,948.91,145952
1766975355.081454,2025-12-29T03:29:15.537169,Raum,0,-0.54,-0.14,1134,25.31,38.12,22.79,46.94,948.91,146202
1766975357.0815403,2025-12-29T03:29:17.538567,Raum,0,0.16,-0.14,1138,25.3,38.11,22.79,46.89,948.91,146578
1766975359.0815957,2025-12-29T03:29:19.537278,Raum,0,0.04,-0.14,1141,25.31,38.26,22.79,46.79,948.91,146327
1766975361.0816522,2025-12-29T03:29:21.537358,Raum,0,-0.2,-0.14,1142,25.34,38.47,22.79,46.7,948.91,146704
1766975363.081755,2025-12-29T03:29:23.538621,Raum,0,-0.2,-0.14,1143,25.34,38.33,22.79,46.67,948.91,149010
1766975365.0818386,2025-12-29T03:29:25.537597,Raum,0,-0.08,0.59,1145,25.32,38.2,22.8,46.68,948.91,146077
1766975367.0818956,2025-12-29T03:29:27.537664,Raum,0,-0.09,-0.14,1147,25.32,38.2,22.8,46.75,948.9,146077
1766975369.0820045,2025-12-29T03:29:29.538728,Raum,0,0.03,-0.14,1150,25.32,38.15,22.8,46.86,948.91,146077
1766975371.0820758,2025-12-29T03:29:31.537839,Raum,0,-0.2,-0.14,1151,25.32,38.2,22.8,46.92,948.91,146077
1766975373.082155,2025-12-29T03:29:33.537939,Raum,0,-0.2,-0.14,1152,25.31,38.25,22.8,46.98,948.91,145578
1766975375.0822656,2025-12-29T03:29:35.539423,Raum,0,0.04,-0.13,1155,25.31,38.25,22.8,46.99,948.92,146578
1766975377.082342,2025-12-29T03:29:37.538220,Raum,0,0.04,-0.13,1158,25.34,38.33,22.8,47.03,948.92,145578
1766975379.0824172,2025-12-29T03:29:39.538268,Raum,0,-0.09,-0.13,1160,25.31,38.38,22.8,47.06,948.92,145578
1766975381.0825284,2025-12-29T03:29:41.539423,Raum,0,-0.2,-0.13,1161,25.37,38.46,22.8,47.1,948.92,145578
1766975383.0825815,2025-12-29T03:29:43.538397,Raum,0,-0.08,-0.13,1163,25.35,38.53,22.8,47.1,948.92,145454
1766975385.0826573,2025-12-29T03:29:45.538476,Raum,0,-0.08,0.59,1165,25.32,38.47,22.81,47.11,948.92,144960
1766975387.082767,2025-12-29T03:29:47.540057,Raum,0,-0.2,-0.14,1166,25.35,38.42,22.81,47.12,948.92,145578
1766975389.0828207,2025-12-29T03:29:49.538619,Raum,0,0.14,-0.13,1170,25.34,38.5,22.81,47.11,948.93,145702
1766975391.0828943,2025-12-29T03:29:51.538670,Raum,0,-0.1,-0.13,1172,25.32,38.5,22.81,47.04,948.93,146202
1766975393.0829997,2025-12-29T03:29:53.540041,Raum,0,-0.1,-0.13,1174,25.3,38.4,22.81,46.84,948.92,146202
1766975395.0830793,2025-12-29T03:29:55.391776,Raum,0,0.0,0.0,,,,22.81,46.69,948.92,146831
1766975397.083159,2025-12-29T03:29:57.538869,Raum,0,-0.22,-0.13,1175,25.32,38.29,22.81,46.53,948.93,146831
1766975399.0832648,2025-12-29T03:29:59.540276,Raum,0,-0.34,-0.13,1175,25.38,38.3,22.81,46.4,948.93,147338
1766975401.083344,2025-12-29T03:30:01.539055,Raum,0,-0.22,-0.12,1176,25.37,38.27,22.81,46.26,948.93,148750
1766975403.0834208,2025-12-29T03:30:03.539141,Raum,0,0.02,-0.12,1179,25.38,38.16,22.81,46.17,948.91,147465
1766975405.0835295,2025-12-29T03:30:05.540370,Raum,0,-0.1,-0.11,1181,25.37,38.06,22.81,46.13,948.91,148491
1766975407.0835876,2025-12-29T03:30:07.539273,Raum,0,-0.58,0.63,1179,25.37,37.97,22.82,46.16,948.92,148362
1766975409.083641,2025-12-29T03:30:09.539351,Raum,0,-0.22,-0.12,1180,25.35,37.93,22.82,46.22,948.93,146831
1766975411.0837162,2025-12-29T03:30:11.540630,Raum,0,-0.45,-0.11,1179,25.35,37.87,22.82,46.28,948.93,146578
1766975413.0837681,2025-12-29T03:30:13.539461,Raum,0,-0.2,-0.11,1180,25.35,37.78,22.82,46.31,948.93,147211
1766975415.0838404,2025-12-29T03:30:15.539621,Raum,0,-0.08,-0.11,1182,25.35,37.65,22.82,46.28,948.94,146831
1766975417.0839667,2025-12-29T03:30:17.541337,Raum,0,-0.29,0.63,1182,25.32,37.63,22.83,46.2,948.94,147084
1766975419.0840464,2025-12-29T03:30:19.539858,Raum,0,-0.7,-0.12,1180,25.35,37.64,22.83,46.14,948.94,147084
1766975421.0841274,2025-12-29T03:30:21.539932,Raum,0,-0.5,-0.11,1179,25.37,37.69,22.83,46.08,948.94,147848
1766975423.0842345,2025-12-29T03:30:23.541625,Raum,0,-0.92,-0.11,1177,25.37,37.84,22.83,46.0,948.93,148491
1766975425.0843182,2025-12-29T03:30:25.540125,Raum,0,-0.58,-0.11,1176,25.37,37.9,22.83,45.94,948.93,148233
1766975427.0844014,2025-12-29T03:30:27.540258,Raum,0,-0.55,-0.11,1175,25.37,37.87,22.83,45.95,948.93,147592
1766975429.0845108,2025-12-29T03:30:29.541733,Raum,0,0.67,0.65,1177,25.38,37.94,22.84,46.01,948.93,147338
1766975431.0845802,2025-12-29T03:30:31.540369,Raum,0,-0.11,-0.11,1177,25.37,37.95,22.84,46.09,948.94,146957
1766975433.084659,2025-12-29T03:30:33.540469,Raum,0,-0.53,-0.11,1176,25.38,37.96,22.84,46.17,948.94,148491
1766975435.0847797,2025-12-29T03:30:35.542047,Raum,0,-0.5,-0.11,1175,25.38,38.03,22.84,46.25,948.94,146578
1766975437.0848336,2025-12-29T03:30:37.393529,Raum,0,0.0,0.0,,,,22.84,46.3,948.95,146578
1766975439.08491,2025-12-29T03:30:39.540631,Raum,0,0.86,-0.11,1177,25.38,38.08,22.84,46.38,948.94,146578
1766975441.0850143,2025-12-29T03:30:41.541856,Raum,0,-0.55,-0.11,1176,25.38,38.13,22.84,46.44,948.93,146453
1766975443.0851,2025-12-29T03:30:43.540879,Raum,0,-0.56,0.65,1175,25.41,38.13,22.85,46.48,948.93,146578
1766975445.085185,2025-12-29T03:30:45.540894,Raum,0,-1.07,-0.11,1173,25.42,38.12,22.85,46.66,948.94,146327
1766975447.0852885,2025-12-29T03:30:47.542259,Raum,0,-0.09,-0.11,1173,25.42,38.11,22.85,46.58,948.94,146578
1766975449.0853703,2025-12-29T03:30:49.541084,Raum,0,0.37,-0.11,1174,25.38,38.12,22.85,46.61,948.93,146327
1766975451.0854518,2025-12-29T03:30:51.541183,Raum,0,-0.13,-0.1,1174,25.41,38.12,22.85,46.63,948.94,146327
1766975453.0855663,2025-12-29T03:30:53.542753,Raum,0,-0.17,-0.1,1174,25.41,38.02,22.85,46.66,948.94,145827
1766975455.0856507,2025-12-29T03:30:55.541434,Raum,0,-0.73,-0.1,1173,25.42,37.93,22.85,46.67,948.94,146327
1766975457.0857277,2025-12-29T03:30:57.541575,Raum,0,-0.73,-0.1,1172,25.45,37.85,22.85,46.69,948.94,147211
1766975459.0858262,2025-12-29T03:30:59.543090,Raum,0,-0.73,-0.1,1171,25.48,37.74,22.85,46.7,948.94,146831
1766975461.085897,2025-12-29T03:31:01.541715,Raum,0,-0.19,-0.1,1171,25.48,37.68,22.85,46.67,948.95,146453
1766975463.0859761,2025-12-29T03:31:03.541831,Raum,0,-0.18,-0.1,1171,25.49,37.59,22.85,46.59,948.94,146453
1766975465.0860856,2025-12-29T03:31:05.543067,Raum,0,-0.71,-0.09,1170,25.48,37.45,22.85,46.54,948.95,146453
1766975467.0861561,2025-12-29T03:31:07.541934,Raum,0,-0.72,-0.09,1169,25.46,37.47,22.85,46.49,948.95,146831
1766975469.0862076,2025-12-29T03:31:09.542042,Raum,0,-1.25,-0.09,1167,25.44,37.35,22.85,46.42,948.94,146831
1766975471.0863104,2025-12-29T03:31:11.543222,Raum,0,-0.8,-0.09,1166,25.45,37.28,22.85,46.36,948.94,146578
1766975473.086359,2025-12-29T03:31:13.542177,Raum,0,-1.88,-0.09,1163,25.46,37.32,22.85,46.36,948.94,146578
1766975475.0864117,2025-12-29T03:31:15.542223,Raum,0,-3.55,-0.09,1157,25.46,37.39,22.85,46.39,948.94,146327
1766975477.0865414,2025-12-29T03:31:17.396764,Raum,0,0.0,0.0,,,,22.85,46.43,948.94,146453
1766975479.086615,2025-12-29T03:31:19.633131,Raum,0,-2.2,-0.08,1153,25.45,37.44,22.85,46.46,948.95,146327
1766975481.0866942,2025-12-29T03:31:21.395414,Raum,0,0.0,0.0,,,,22.85,46.48,948.94,148491
1766975483.0868022,2025-12-29T03:31:23.544028,Raum,0,-0.14,-0.08,1153,25.46,37.47,22.85,46.51,948.94,146327
1766975485.086887,2025-12-29T03:31:25.542594,Raum,0,-1.15,-0.08,1151,25.45,37.47,22.85,46.55,948.94,146453
1766975487.0869625,2025-12-29T03:31:27.542668,Raum,1,-4.65,-0.08,1142,25.45,37.48,22.85,46.55,948.94,146578
1766975489.0870764,2025-12-29T03:31:29.544282,Raum,0,-1.12,-0.08,1140,25.49,37.49,22.85,46.54,948.94,148105
1766975491.087127,2025-12-29T03:31:31.542831,Raum,0,-2.1,-0.08,1136,25.48,37.51,22.85,46.55,948.94,146077
1766975493.0872056,2025-12-29T03:31:33.542942,Raum,0,-1.01,-0.08,1134,25.48,37.54,22.85,46.58,948.93,145952
1766975495.0873218,2025-12-29T03:31:35.544178,Raum,0,0.0,-0.08,1134,25.49,37.56,22.85,46.6,948.93,145578
1766975497.0874007,2025-12-29T03:31:37.543136,Raum,0,-0.48,0.72,1133,25.48,37.59,22.86,46.65,948.93,146077
1766975499.0874524,2025-12-29T03:31:39.543226,Raum,0,0.54,-0.08,1134,25.46,37.64,22.86,46.69,948.94,145827
1766975501.08755,2025-12-29T03:31:41.544496,Raum,0,-1.46,-0.08,1131,25.49,37.64,22.86,46.73,948.94,145702
1766975503.0876236,2025-12-29T03:31:43.543436,Raum,0,-0.41,-0.08,1130,25.48,37.6,22.86,46.69,948.94,145330
1766975505.0877044,2025-12-29T03:31:45.543527,Raum,0,3.1,-0.08,1136,25.46,37.69,22.86,46.71,948.94,145952
1766975507.087828,2025-12-29T03:31:47.545042,Raum,0,2.43,-0.08,1141,25.45,37.75,22.86,46.7,948.94,145207
1766975509.0879047,2025-12-29T03:31:49.543724,Raum,0,0.52,-0.08,1142,25.46,37.79,22.86,46.73,948.93,145578
1766975511.087984,2025-12-29T03:31:51.543828,Raum,0,0.99,0.69,1144,25.46,37.79,22.87,46.76,948.93,146077
1766975513.088089,2025-12-29T03:31:53.545335,Raum,0,0.52,-0.09,1145,25.45,37.83,22.87,46.76,948.93,145702
1766975515.0881705,2025-12-29T03:31:55.543983,Raum,0,0.53,-0.09,1146,25.46,37.82,22.87,46.69,948.93,148621
1766975517.0882473,2025-12-29T03:31:57.544085,Raum,0,0.08,-0.08,1146,25.48,37.82,22.87,46.63,948.93,147084
1766975519.0883472,2025-12-29T03:31:59.398164,Raum,0,0.0,0.0,,,,22.87,46.63,948.93,145952
1766975521.0884213,2025-12-29T03:32:01.634924,Raum,0,-0.38,-0.08,1145,25.48,37.8,22.87,46.64,948.94,145952
1766975523.0884938,2025-12-29T03:32:03.397192,Raum,0,0.0,0.0,,,,22.88,46.77,948.94,138490
1766975525.088611,2025-12-29T03:32:05.545814,Raum,0,11.13,0.69,1168,25.42,37.84,22.88,47.92,948.95,138603
1766975527.088686,2025-12-29T03:32:07.544369,Raum,0,9.77,0.67,1204,25.32,41.89,22.89,48.94,948.95,136387
1766975529.088764,2025-12-29T03:32:09.544489,Raum,0,9.35,0.65,1260,25.22,43.36,22.9,49.83,948.96,137155
1766975531.0888708,2025-12-29T03:32:11.546007,Raum,0,6.63,0.63,1323,25.22,43.43,22.91,50.08,948.95,135953
1766975533.0889184,2025-12-29T03:32:13.544628,Raum,0,39.53,0.61,1807,25.15,43.94,22.92,50.6,948.95,136061
1766975535.0890026,2025-12-29T03:32:15.544732,Raum,0,20.25,0.59,3091,25.2,48.76,22.93,50.79,948.94,139737
1766975537.0891092,2025-12-29T03:32:17.546181,Raum,0,7.56,-0.14,4445,25.22,47.58,22.93,50.45,948.94,140775
1766975539.0891588,2025-12-29T03:32:19.544879,Raum,0,-1.05,0.57,4243,25.24,44.73,22.94,49.94,948.94,140775
1766975541.0892096,2025-12-29T03:32:21.545031,Raum,0,-2.01,-0.14,3800,25.28,43.3,22.94,49.46,948.94,141007
1766975543.0893147,2025-12-29T03:32:23.546567,Raum,0,-0.68,0.57,3672,25.31,41.81,22.95,48.99,948.94,143497
1766975545.0893972,2025-12-29T03:32:25.545238,Raum,0,-1.21,-0.15,3406,25.27,40.61,22.95,48.53,948.94,142897
1766975547.0894911,2025-12-29T03:32:27.545288,Raum,0,-1.68,-0.15,3010,25.31,39.95,22.95,48.13,948.95,143256
1766975549.0896087,2025-12-29T03:32:29.546828,Raum,0,-1.71,-0.15,2592,25.31,39.52,22.95,47.79,948.95,144714
1766975551.089679,2025-12-29T03:32:31.545479,Raum,0,-1.0,-0.14,2346,25.34,39.44,22.95,47.54,948.95,144103
1766975553.0897632,2025-12-29T03:32:33.545609,Raum,0,-0.79,-0.14,2152,25.37,39.35,22.95,47.34,948.95,143982
1766975555.0898724,2025-12-29T03:32:35.546941,Raum,0,-0.66,-0.14,1989,25.38,39.18,22.95,47.2,948.96,143860
1766975557.0899518,2025-12-29T03:32:37.545748,Raum,0,-0.36,-0.14,1904,25.44,38.93,22.95,47.11,948.96,145702
1766975559.0900311,2025-12-29T03:32:39.545864,Raum,0,-0.42,-0.14,1802,25.46,38.86,22.95,47.17,948.95,144837
1766975561.0901473,2025-12-29T03:32:41.400349,Raum,0,0.0,0.0,,,,22.95,47.0,948.96,146578
1766975563.090237,2025-12-29T03:32:43.546020,Raum,0,-0.25,-0.14,1743,25.44,38.78,22.95,46.96,948.96,144837
1766975565.0903149,2025-12-29T03:32:45.546025,Raum,0,-0.28,-0.13,1675,25.45,38.61,22.95,46.9,948.96,144469
1766975567.0904248,2025-12-29T03:32:47.547572,Raum,0,-0.21,-0.13,1627,25.46,38.6,22.95,46.81,948.96,146831
1766975569.0905046,2025-12-29T03:32:49.546220,Raum,0,-0.28,-0.13,1557,25.44,38.54,22.95,46.7,948.95,145454
1766975571.0905778,2025-12-29T03:32:51.546285,Raum,0,-0.06,-0.13,1546,25.42,38.52,22.95,46.59,948.95,148880
1766975573.0906844,2025-12-29T03:32:53.547695,Raum,0,-0.15,-0.13,1512,25.42,38.64,22.95,46.41,948.95,145702
1766975575.0907633,2025-12-29T03:32:55.546469,Raum,0,-0.17,-0.85,1471,25.38,38.67,22.94,46.32,948.95,145578
1766975577.0908413,2025-12-29T03:32:57.546541,Raum,0,-0.12,-0.11,1443,25.38,38.77,22.94,46.32,948.95,145578
1766975579.0909493,2025-12-29T03:32:59.548059,Raum,0,-0.14,-0.11,1408,25.34,38.79,22.94,46.37,948.96,147720
1766975581.0910268,2025-12-29T03:33:01.546767,Raum,0,-0.11,-0.11,1381,25.35,38.9,22.94,46.38,948.96,144960
1766975583.0911076,2025-12-29T03:33:03.546906,Raum,0,-0.23,-0.11,1320,25.34,38.91,22.94,46.45,948.96,145330
1766975585.09123,2025-12-29T03:33:05.548576,Raum,0,-0.15,-0.11,1280,25.31,38.84,22.94,46.54,948.95,146202
1766975587.0913074,2025-12-29T03:33:07.547118,Raum,0,-0.11,-0.11,1251,25.37,38.81,22.94,46.59,948.94,144714
1766975589.0913653,2025-12-29T03:33:09.547192,Raum,0,-0.03,-0.11,1243,25.38,38.8,22.94,46.66,948.94,145454
1766975591.0914426,2025-12-29T03:33:11.548425,Raum,0,-0.06,0.61,1227,25.37,38.76,22.95,46.68,948.94,145578
1766975593.0915177,2025-12-29T03:33:13.547323,Raum,0,0.04,-0.12,1238,25.37,38.78,22.95,46.64,948.95,146077
1766975595.0916016,2025-12-29T03:33:15.547434,Raum,0,-0.02,-0.12,1235,25.34,38.76,22.95,46.58,948.96,145578
1766975597.0916736,2025-12-29T03:33:17.548773,Raum,0,-0.01,-0.12,1234,25.34,38.73,22.95,46.46,948.95,146704
1766975599.0917525,2025-12-29T03:33:19.547549,Raum,0,0.01,-0.12,1238,25.32,38.69,22.95,46.32,948.95,146202
1766975601.0918272,2025-12-29T03:33:21.547579,Raum,0,-0.0,-0.12,1238,25.31,38.96,22.95,46.22,948.95,147592
1766975603.0919356,2025-12-29T03:33:23.402152,Raum,0,0.0,0.0,,,,22.95,46.2,948.95,146578
1766975605.0920117,2025-12-29T03:33:25.547753,Raum,0,-0.04,-0.12,1229,25.32,39.13,22.95,46.28,948.95,145207
1766975607.0920873,2025-12-29T03:33:27.547793,Raum,0,-0.03,-0.12,1221,25.34,39.26,22.95,46.38,948.94,145578
1766975609.0922174,2025-12-29T03:33:29.549479,Raum,0,-0.03,-0.12,1213,25.35,39.31,22.95,46.51,948.94,145330
1766975611.0922847,2025-12-29T03:33:31.548026,Raum,0,-0.03,-0.12,1206,25.38,39.35,22.95,46.58,948.94,146202
1766975613.09236,2025-12-29T03:33:33.548084,Raum,0,-0.05,-0.12,1193,25.4,39.44,22.95,46.62,948.93,145083
1766975615.0924604,2025-12-29T03:33:35.549312,Raum,0,-0.05,-0.12,1180,25.4,39.33,22.95,46.65,948.93,145083
1766975617.0925376,2025-12-29T03:33:37.548268,Raum,0,0.0,-0.12,1181,25.41,39.17,22.95,46.66,948.94,147465
1766975619.0926166,2025-12-29T03:33:39.548318,Raum,0,-0.03,-0.12,1173,25.41,39.07,22.95,46.67,948.94,145454
