timestamp,datetime,label,door_open,sigma_co2,sigma_temp,scd_co2,scd_temp,scd_hum,bme_temp,bme_hum,bme_pres,bme_gas
1768063049.1791048,2026-01-10 17:37:29.466536,MandarineGANZ,0,0.33,0.18,394.0,13.18,62.7,10.2,85.07,937.24,9801974.0
1768063051.17918,2026-01-10 17:37:31.466603,MandarineGANZ,0,-0.16,0.18,393.0,13.17,62.58,10.2,85.16,937.24,9784413.0
1768063053.1792943,2026-01-10 17:37:33.468224,MandarineGANZ,0,-0.02,0.18,394.0,13.15,62.56,10.2,85.23,937.24,9793185.0
1768063055.1793764,2026-01-10 17:37:35.467105,MandarineGANZ,0,-0.5,0.2,388.0,13.15,62.48,10.21,85.26,937.25,9810778.0
1768063057.1794546,2026-01-10 17:37:37.466994,MandarineGANZ,0,-0.49,0.18,382.0,13.17,62.4,10.21,85.3,937.24,9810778.0
1768063059.1795535,2026-01-10 17:37:39.468399,MandarineGANZ,0,-0.21,0.18,380.0,13.17,62.33,10.21,85.31,937.24,9810778.0
1768063061.1796255,2026-01-10 17:37:41.467091,MandarineGANZ,0,-0.07,0.18,380.0,13.13,62.25,10.21,85.29,937.25,9793185.0
1768063063.179705,2026-01-10 17:37:43.467172,MandarineGANZ,0,-0.48,0.18,374.0,13.15,62.2,10.21,85.23,937.25,9810778.0
1768063065.1798103,2026-01-10 17:37:45.468672,MandarineGANZ,0,-0.34,0.2,370.0,13.14,62.07,10.22,85.13,937.25,9819598.0
1768063067.1798944,2026-01-10 17:37:47.467402,MandarineGANZ,0,-0.06,0.18,370.0,13.14,61.9,10.22,85.02,937.25,9810778.0
1768063069.1799762,2026-01-10 17:37:49.320333,MandarineGANZ,0,0.0,0.0,,,,10.22,84.87,937.24,9819598.0
1768063071.180087,2026-01-10 17:37:51.469000,MandarineGANZ,0,0.01,0.18,371.0,13.17,61.75,10.22,84.72,937.24,9810778.0
1768063073.180149,2026-01-10 17:37:53.467521,MandarineGANZ,0,-0.13,0.18,370.0,13.14,61.55,10.22,84.53,937.24,9810778.0
1768063075.1802242,2026-01-10 17:37:55.467756,MandarineGANZ,0,0.01,0.18,371.0,13.14,61.33,10.22,84.32,937.25,9810778.0
1768063077.18034,2026-01-10 17:37:57.469385,MandarineGANZ,0,0.0,0.18,372.0,13.14,61.06,10.22,84.08,937.25,9810778.0
1768063079.1804068,2026-01-10 17:37:59.467813,MandarineGANZ,0,-0.13,0.2,371.0,13.14,60.85,10.23,83.83,937.25,9810778.0
1768063081.1804771,2026-01-10 17:38:01.467839,MandarineGANZ,0,-0.06,0.18,371.0,13.11,60.61,10.23,83.59,937.24,9837286.0
1768063083.180589,2026-01-10 17:38:03.469396,MandarineGANZ,0,-0.06,0.18,371.0,13.13,60.33,10.23,83.33,937.24,9837286.0
1768063085.180653,2026-01-10 17:38:05.468224,MandarineGANZ,0,-0.13,0.18,370.0,13.11,60.08,10.23,83.05,937.25,9828434.0
1768063087.1807227,2026-01-10 17:38:07.468227,MandarineGANZ,0,-0.13,0.18,369.0,13.11,59.84,10.23,82.86,937.26,9846153.0
1768063089.180824,2026-01-10 17:38:09.469521,MandarineGANZ,0,-0.06,0.18,369.0,13.1,59.6,10.23,82.53,937.26,9846153.0
1768063091.180906,2026-01-10 17:38:11.468409,MandarineGANZ,0,-0.13,0.18,368.0,13.1,59.36,10.23,82.27,937.26,9855037.0
1768063093.1809845,2026-01-10 17:38:13.468473,MandarineGANZ,0,-0.06,0.18,368.0,13.11,59.12,10.23,82.0,937.26,9863937.0
1768063095.181098,2026-01-10 17:38:15.470220,MandarineGANZ,0,-0.19,0.18,366.0,13.1,58.89,10.23,81.73,937.26,9855037.0
1768063097.181178,2026-01-10 17:38:17.468681,MandarineGANZ,0,-0.12,0.18,365.0,13.1,58.67,10.23,81.46,937.26,9872853.0
